cited_paper_id_citing_paper_id,cited_paper_id,citing_paper_id,add_numerical
644577_1131301,644577,1131301,1775878
644577_1131305,644577,1131305,1775882
644577_1131334,644577,1131334,1775911
644843_645016,644843,645016,1289859
644843_1131274,644843,1131274,1776117
645016_1154071,645016,1154071,1799087
645046_646334,645046,646334,1291380
645046_646357,645046,646357,1291403
645046_1131301,645046,1131301,1776347
645084_1131277,645084,1131277,1776361
645088_645084,645088,645084,1290172
645088_1131277,645088,1131277,1776365
645452_645016,645452,645016,1290468
645571_645897,645571,645897,1291468
645870_644494,645870,644494,1290364
645870_1131301,645870,1131301,1777171
645897_126927,645897,126927,772824
646286_6913,646286,6913,653199
646289_6913,646289,6913,653202
646334_646357,646334,646357,1292691
646357_646334,646357,646334,1292691
646412_1131330,646412,1131330,1777742
646809_646913,646809,646913,1293722
646809_1131374,646809,1131374,1778183
646809_1154076,646809,1154076,1800885
646900_646913,646900,646913,1293813
646900_1131359,646900,1131359,1778259
646900_1131360,646900,1131360,1778260
646900_1132731,646900,1132731,1779631
646913_647413,646913,647413,1294326
646913_1131359,646913,1131359,1778272
647315_1154076,647315,1154076,1801391
647447_577331,647447,577331,1224778
648106_648112,648106,648112,1296218
648106_1131421,648106,1131421,1779527
648112_648106,648112,648106,1296218
648112_648121,648112,648121,1296233
648112_1131420,648112,1131420,1779532
648112_1131421,648112,1131421,1779533
648121_648106,648121,648106,1296227
648121_1131420,648121,1131420,1779541
648232_567005,648232,567005,1215237
648369_1131414,648369,1131414,1779783
649730_1131464,649730,1131464,1781194
649731_123825,649731,123825,773556
649731_1131464,649731,1131464,1781195
649739_1131464,649739,1131464,1781203
650807_1131549,650807,1131549,1782356
650807_1131565,650807,1131565,1782372
650814_1131550,650814,1131550,1782364
653441_189774,653441,189774,843215
653441_1134346,653441,1134346,1787787
653628_1133930,653628,1133930,1787558
654177_1131728,654177,1131728,1785905
654326_654339,654326,654339,1308665
654326_1131741,654326,1131741,1786067
654339_654326,654339,654326,1308665
654339_1131741,654339,1131741,1786080
654519_1131754,654519,1131754,1786273
656048_1131828,656048,1131828,1787876
656231_103531,656231,103531,759762
662250_1132073,662250,1132073,1794323
662416_1123188,662416,1123188,1785604
662572_431206,662572,431206,1093778
671052_1132406,671052,1132406,1803458
671269_1132418,671269,1132418,1803687
671269_1132443,671269,1132443,1803712
671269_1132461,671269,1132461,1803730
671269_1154123,671269,1154123,1825392
671269_1154124,671269,1154124,1825393
671293_1132443,671293,1132443,1803736
672064_6130,672064,6130,678194
672070_6130,672070,6130,678200
672070_672071,672070,672071,1344141
672070_1132443,672070,1132443,1804513
672070_1154123,672070,1154123,1826193
672070_1154124,672070,1154124,1826194
672071_6130,672071,6130,678201
672071_672070,672071,672070,1344141
672071_1132443,672071,1132443,1804514
672071_1132461,672071,1132461,1804532
675649_1132505,675649,1132505,1808154
675756_675649,675756,675649,1351405
675756_1132505,675756,1132505,1808261
675847_1132505,675847,1132505,1808352
682508_1132857,682508,1132857,1815365
683294_682508,683294,682508,1365802
683294_1132857,683294,1132857,1816151
683355_683404,683355,683404,1366759
683360_683404,683360,683404,1366764
683404_683355,683404,683355,1366759
684531_684372,684531,684372,1368903
684972_395547,684972,395547,1080519
684986_395553,684986,395553,1080539
684986_684972,684986,684972,1369958
687401_273949,687401,273949,961350
688824_1133008,688824,1133008,1821832
688849_1133010,688849,1133010,1821859
689152_289085,689152,289085,978237
693143_573535,693143,573535,1266678
693143_695284,693143,695284,1388427
696343_1133428,696343,1133428,1829771
696345_2658,696345,2658,699003
696345_236759,696345,236759,933104
696345_696342,696345,696342,1392687
696345_696346,696345,696346,1392691
709113_1134031,709113,1134031,1843144
709518_1134056,709518,1134056,1843574
711994_1134197,711994,1134197,1846191
714208_189774,714208,189774,903982
714256_189572,714256,189572,903828
714256_714260,714256,714260,1428516
714256_714748,714256,714748,1429004
714256_1154232,714256,1154232,1868488
714256_1154233,714256,1154233,1868489
714260_559804,714260,559804,1274064
714260_714879,714260,714879,1429139
714289_189571,714289,189571,903860
714289_559804,714289,559804,1274093
714289_714208,714289,714208,1428497
714289_1154230,714289,1154230,1868519
714289_1154232,714289,1154232,1868521
733167_1154276,733167,1154276,1887443
733534_948147,733534,948147,1681681
733534_1135122,733534,1135122,1868656
733576_1135082,733576,1135082,1868658
734406_1135115,734406,1135115,1869521
735303_735311,735303,735311,1470614
738941_162080,738941,162080,901021
738941_1135455,738941,1135455,1874396
739280_367312,739280,367312,1106592
739280_746058,739280,746058,1485338
739707_950305,739707,950305,1690012
739816_1135894,739816,1135894,1875710
739816_1140543,739816,1140543,1880359
739816_1140548,739816,1140548,1880364
746058_367312,746058,367312,1113370
751408_1135899,751408,1135899,1887307
752684_1135955,752684,1135955,1888639
753047_753070,753047,753070,1506117
753047_753264,753047,753264,1506311
753047_753265,753047,753265,1506312
753047_767763,753047,767763,1520810
753047_1136631,753047,1136631,1889678
753047_1136634,753047,1136634,1889681
753070_753047,753070,753047,1506117
753070_753264,753070,753264,1506334
753070_767763,753070,767763,1520833
753264_753047,753264,753047,1506311
753264_767763,753264,767763,1521027
753265_753047,753265,753047,1506312
754594_1136040,754594,1136040,1890634
755082_1136393,755082,1136393,1891475
756061_1136110,756061,1136110,1892171
756061_1136446,756061,1136446,1892507
756061_1136447,756061,1136447,1892508
762980_1136446,762980,1136446,1899426
762980_1136447,762980,1136447,1899427
763009_1136446,763009,1136446,1899455
763009_1136447,763009,1136447,1899456
763009_1136449,763009,1136449,1899458
763010_762980,763010,762980,1525990
763010_1136446,763010,1136446,1899456
763010_1136447,763010,1136447,1899457
763010_1136449,763010,1136449,1899459
767763_1136631,767763,1136631,1904394
779960_1137140,779960,1137140,1917100
787016_573978,787016,573978,1360994
814836_1138619,814836,1138619,1953455
815073_205196,815073,205196,1020269
815096_205196,815096,205196,1020292
817774_820661,817774,820661,1638435
824245_1139009,824245,1139009,1963254
851968_1140231,851968,1140231,1992199
853114_19621,853114,19621,872735
853114_853116,853114,853116,1706230
853114_853155,853114,853155,1706269
853115_19621,853115,19621,872736
853115_853114,853115,853114,1706229
853115_853116,853115,853116,1706231
853115_853155,853115,853155,1706270
853116_19621,853116,19621,872737
853116_853155,853116,853155,1706271
853118_1140289,853118,1140289,1993407
853155_853118,853155,853118,1706273
954315_1155073,954315,1155073,2109388
