rating,userid_movieid,movieid,userid
1,49957,222.0,420.0
4,49958,100.0,45.0
1,49959,113.0,332.0
4,49960,248.0,135.0
2,49961,222.0,179.0
5,49962,248.0,408.0
1,49963,141.0,348.0
4,49964,100.0,162.0
2,49965,248.0,372.0
2,49966,141.0,147.0
4,49967,35.0,179.0
3,49968,222.0,135.0
2,49969,248.0,177.0
3,49970,248.0,286.0
1,49971,100.0,372.0
2,49972,248.0,464.0
4,49973,248.0,302.0
4,49974,248.0,372.0
4,49975,274.0,41.0
1,49976,222.0,286.0
3,49977,35.0,420.0
4,49978,248.0,212.0
4,49979,222.0,135.0
3,49980,100.0,95.0
5,49981,248.0,135.0
4,49982,248.0,394.0
2,49983,222.0,408.0
2,49984,248.0,179.0
4,49985,222.0,332.0
4,49986,248.0,162.0
4,49987,222.0,177.0
4,49988,222.0,286.0
3,49989,222.0,147.0
3,49990,113.0,212.0
3,49991,141.0,381.0
4,49992,100.0,118.0
3,49993,248.0,179.0
5,49994,248.0,372.0
5,49995,274.0,252.0
3,49996,248.0,310.0
4,49997,248.0,231.0
5,49998,248.0,408.0
2,49999,248.0,155.0
2,50000,248.0,415.0
5,50001,141.0,286.0
5,50002,248.0,372.0
2,50003,248.0,348.0
5,50004,324.0,408.0
5,50005,222.0,41.0
3,50006,248.0,372.0
4,50007,248.0,415.0
4,50008,248.0,491.0
5,50009,141.0,348.0
2,50010,248.0,381.0
3,50011,222.0,251.0
4,50012,248.0,381.0
4,50013,141.0,372.0
5,50014,248.0,135.0
3,50015,113.0,372.0
4,50016,248.0,286.0
2,50017,141.0,310.0
4,50018,100.0,394.0
3,50019,248.0,415.0
3,50020,324.0,348.0
5,50021,102.0,487.0
5,50022,100.0,179.0
2,50023,274.0,212.0
4,50024,141.0,118.0
3,50025,100.0,394.0
5,50026,248.0,251.0
5,50027,180.0,135.0
5,50028,324.0,155.0
2,50029,248.0,408.0
3,50030,100.0,302.0
4,50031,100.0,408.0
4,50032,141.0,348.0
3,50033,213.0,381.0
5,50034,141.0,394.0
5,50035,248.0,162.0
3,50036,141.0,286.0
4,50037,248.0,286.0
3,50038,248.0,304.0
4,50039,274.0,118.0
4,50040,258.0,415.0
3,50041,141.0,252.0
3,50042,141.0,212.0
5,50043,35.0,147.0
5,50044,100.0,212.0
4,50045,141.0,372.0
1,50046,100.0,286.0
2,50047,141.0,408.0
4,50048,141.0,286.0
5,50049,141.0,348.0
4,50050,180.0,415.0
4,50051,372.0,260.0
2,50052,141.0,372.0
4,50053,180.0,267.0
5,50054,180.0,45.0
3,50055,180.0,364.0
5,50056,141.0,348.0
4,50057,248.0,381.0
4,50058,355.0,41.0
2,50059,248.0,223.0
4,50060,324.0,420.0
2,50061,141.0,286.0
2,50062,100.0,415.0
2,50063,248.0,415.0
4,50064,180.0,251.0
4,50065,248.0,394.0
3,50066,141.0,372.0
2,50067,213.0,573.0
4,50068,100.0,415.0
5,50069,213.0,212.0
3,50070,248.0,223.0
3,50071,248.0,135.0
2,50072,248.0,286.0
3,50073,100.0,223.0
5,50074,180.0,41.0
4,50075,100.0,487.0
1,50076,141.0,415.0
1,50077,141.0,348.0
3,50078,141.0,408.0
3,50079,180.0,372.0
3,50080,141.0,155.0
4,50081,248.0,135.0
5,50082,180.0,45.0
4,50083,274.0,274.0
2,50084,248.0,364.0
3,50085,141.0,267.0
4,50086,248.0,179.0
2,50087,141.0,408.0
5,50088,35.0,408.0
3,50089,248.0,286.0
4,50090,100.0,179.0
5,50091,248.0,372.0
4,50092,248.0,408.0
4,50093,248.0,95.0
2,50094,248.0,286.0
5,50095,100.0,364.0
4,50096,141.0,118.0
3,50097,248.0,135.0
3,50098,274.0,491.0
5,50099,142.0,135.0
3,50100,248.0,372.0
1,50101,248.0,162.0
4,50102,141.0,260.0
3,50103,35.0,487.0
5,50104,248.0,348.0
3,50105,248.0,408.0
5,50106,248.0,364.0
2,50107,248.0,179.0
4,50108,142.0,372.0
5,50109,321.0,420.0
4,50110,180.0,415.0
3,50111,141.0,415.0
5,50112,180.0,155.0
5,50113,142.0,162.0
5,50114,141.0,267.0
4,50115,141.0,251.0
5,50116,248.0,162.0
3,50117,141.0,179.0
5,50118,180.0,420.0
2,50119,248.0,223.0
4,50120,324.0,267.0
2,50121,113.0,118.0
4,50122,100.0,162.0
4,50123,248.0,162.0
3,50124,100.0,415.0
5,50125,180.0,179.0
5,50126,102.0,348.0
3,50127,248.0,162.0
3,50128,141.0,364.0
3,50129,248.0,541.0
2,50130,100.0,364.0
4,50131,187.0,286.0
3,50132,141.0,118.0
4,50133,248.0,252.0
4,50134,248.0,177.0
2,50135,100.0,408.0
5,50136,35.0,408.0
3,50137,248.0,381.0
3,50138,248.0,394.0
3,50139,248.0,415.0
4,50140,248.0,372.0
3,50141,274.0,415.0
3,50142,100.0,415.0
4,50143,248.0,179.0
2,50144,213.0,118.0
5,50145,248.0,135.0
5,50146,180.0,251.0
3,50147,248.0,381.0
5,50148,35.0,372.0
3,50149,141.0,179.0
5,50150,102.0,408.0
5,50151,248.0,118.0
4,50152,248.0,310.0
4,50153,321.0,348.0
3,50154,141.0,372.0
4,50155,274.0,251.0
5,50156,99.0,302.0
2,50157,248.0,252.0
4,50158,141.0,286.0
2,50159,180.0,135.0
4,50160,180.0,251.0
3,50161,99.0,364.0
1,50162,99.0,286.0
5,50163,180.0,118.0
3,50164,142.0,408.0
4,50165,180.0,420.0
5,50166,141.0,394.0
5,50167,248.0,348.0
4,50168,187.0,155.0
3,50169,180.0,41.0
4,50170,180.0,179.0
5,50171,99.0,332.0
4,50172,141.0,406.0
3,50173,141.0,394.0
4,50174,274.0,394.0
5,50175,141.0,364.0
2,50176,248.0,118.0
4,50177,141.0,286.0
5,50178,187.0,332.0
2,50179,141.0,252.0
5,50180,248.0,348.0
4,50181,99.0,231.0
4,50182,248.0,118.0
3,50183,141.0,267.0
4,50184,248.0,135.0
4,50185,141.0,372.0
2,50186,213.0,223.0
4,50187,279.0,394.0
2,50188,141.0,541.0
1,50189,248.0,155.0
4,50190,180.0,252.0
4,50191,141.0,274.0
4,50192,274.0,420.0
5,50193,248.0,330.0
3,50194,248.0,223.0
2,50195,99.0,286.0
5,50196,180.0,95.0
4,50197,99.0,286.0
5,50198,187.0,408.0
4,50199,102.0,135.0
3,50200,99.0,95.0
3,50201,141.0,118.0
3,50202,99.0,155.0
4,50203,99.0,177.0
3,50204,180.0,135.0
5,50205,180.0,348.0
4,50206,180.0,408.0
4,50207,180.0,372.0
4,50208,248.0,212.0
3,50209,248.0,408.0
5,50210,35.0,348.0
2,50211,274.0,179.0
3,50212,141.0,274.0
5,50213,102.0,177.0
4,50214,180.0,179.0
1,50215,99.0,155.0
5,50216,35.0,372.0
5,50217,141.0,394.0
2,50218,99.0,135.0
2,50219,141.0,372.0
5,50220,187.0,372.0
3,50221,248.0,223.0
5,50222,187.0,286.0
4,50223,180.0,491.0
4,50224,141.0,252.0
4,50225,99.0,372.0
4,50226,113.0,191.0
5,50227,99.0,41.0
4,50228,141.0,408.0
3,50229,141.0,260.0
3,50230,274.0,394.0
4,50231,99.0,310.0
5,50232,274.0,415.0
4,50233,99.0,487.0
4,50234,99.0,394.0
2,50235,248.0,394.0
4,50236,274.0,251.0
5,50237,99.0,348.0
5,50238,99.0,179.0
5,50239,180.0,162.0
4,50240,99.0,408.0
4,50241,324.0,162.0
4,50242,248.0,162.0
5,50243,248.0,573.0
4,50244,98.0,118.0
5,50245,274.0,420.0
3,50246,141.0,251.0
3,50247,98.0,155.0
5,50248,187.0,286.0
5,50249,248.0,251.0
5,50250,248.0,286.0
5,50251,141.0,286.0
2,50252,248.0,179.0
4,50253,180.0,372.0
4,50254,141.0,372.0
3,50255,248.0,251.0
4,50256,248.0,408.0
2,50257,98.0,304.0
3,50258,248.0,179.0
2,50259,166.0,372.0
3,50260,248.0,179.0
3,50261,98.0,364.0
4,50262,248.0,252.0
4,50263,35.0,179.0
1,50264,372.0,464.0
3,50265,113.0,286.0
5,50266,180.0,408.0
1,50267,98.0,372.0
3,50268,35.0,348.0
4,50269,274.0,408.0
2,50270,98.0,372.0
5,50271,35.0,155.0
4,50272,248.0,177.0
2,50273,248.0,286.0
5,50274,248.0,434.0
2,50275,141.0,372.0
4,50276,113.0,212.0
5,50277,248.0,348.0
5,50278,141.0,118.0
5,50279,113.0,95.0
4,50280,248.0,95.0
5,50281,248.0,252.0
4,50282,248.0,372.0
5,50283,248.0,364.0
3,50284,98.0,420.0
4,50285,324.0,252.0
2,50286,180.0,179.0
2,50287,141.0,252.0
5,50288,35.0,408.0
3,50289,180.0,118.0
4,50290,248.0,274.0
4,50291,141.0,348.0
1,50292,141.0,304.0
3,50293,113.0,394.0
1,50294,274.0,394.0
5,50295,248.0,155.0
2,50296,187.0,408.0
2,50297,248.0,274.0
3,50298,98.0,415.0
4,50299,113.0,267.0
3,50300,248.0,408.0
3,50301,141.0,45.0
5,50302,248.0,348.0
2,50303,141.0,95.0
4,50304,180.0,372.0
3,50305,141.0,372.0
4,50306,180.0,491.0
1,50307,248.0,408.0
2,50308,141.0,394.0
3,50309,98.0,408.0
3,50310,98.0,487.0
1,50311,141.0,348.0
3,50312,98.0,135.0
4,50313,141.0,408.0
4,50314,180.0,415.0
4,50315,248.0,415.0
3,50316,141.0,286.0
2,50317,98.0,415.0
4,50318,98.0,162.0
5,50319,98.0,348.0
4,50320,248.0,147.0
3,50321,98.0,302.0
4,50322,248.0,364.0
3,50323,141.0,251.0
1,50324,113.0,420.0
5,50325,141.0,118.0
4,50326,274.0,286.0
5,50327,35.0,155.0
3,50328,248.0,135.0
4,50329,141.0,179.0
3,50330,35.0,212.0
3,50331,180.0,491.0
3,50332,274.0,408.0
5,50333,98.0,310.0
3,50334,248.0,179.0
5,50335,180.0,434.0
2,50336,141.0,179.0
2,50337,248.0,223.0
4,50338,180.0,420.0
5,50339,248.0,348.0
4,50340,141.0,406.0
4,50341,180.0,372.0
4,50342,243.0,118.0
3,50343,140.0,364.0
3,50344,141.0,286.0
3,50345,243.0,541.0
5,50346,141.0,487.0
4,50347,180.0,95.0
5,50348,243.0,135.0
4,50349,98.0,381.0
5,50350,98.0,487.0
3,50351,243.0,541.0
4,50352,243.0,348.0
5,50353,243.0,286.0
4,50354,324.0,372.0
5,50355,243.0,162.0
2,50356,180.0,147.0
2,50357,113.0,252.0
5,50358,180.0,177.0
5,50359,180.0,364.0
4,50360,98.0,408.0
2,50361,113.0,348.0
4,50362,274.0,223.0
4,50363,180.0,231.0
4,50364,98.0,95.0
4,50365,98.0,95.0
5,50366,243.0,252.0
4,50367,180.0,267.0
4,50368,35.0,155.0
3,50369,141.0,223.0
3,50370,243.0,372.0
4,50371,372.0,155.0
1,50372,98.0,286.0
5,50373,180.0,286.0
5,50374,141.0,286.0
4,50375,274.0,286.0
4,50376,141.0,223.0
4,50377,180.0,372.0
5,50378,243.0,286.0
4,50379,141.0,381.0
5,50380,141.0,330.0
4,50381,321.0,212.0
4,50382,243.0,415.0
4,50383,141.0,381.0
4,50384,98.0,260.0
4,50385,180.0,95.0
2,50386,180.0,155.0
5,50387,98.0,286.0
3,50388,98.0,330.0
3,50389,113.0,415.0
4,50390,102.0,252.0
4,50391,324.0,541.0
3,50392,243.0,408.0
4,50393,141.0,118.0
1,50394,98.0,231.0
5,50395,113.0,491.0
5,50396,274.0,372.0
4,50397,187.0,348.0
5,50398,209.0,310.0
3,50399,98.0,45.0
4,50400,141.0,252.0
3,50401,243.0,348.0
3,50402,35.0,487.0
3,50403,243.0,415.0
5,50404,98.0,135.0
1,50405,243.0,252.0
2,50406,243.0,464.0
4,50407,141.0,348.0
5,50408,180.0,348.0
3,50409,141.0,252.0
4,50410,141.0,135.0
4,50411,141.0,348.0
3,50412,141.0,406.0
3,50413,243.0,223.0
4,50414,274.0,286.0
1,50415,180.0,135.0
4,50416,209.0,302.0
3,50417,98.0,381.0
5,50418,141.0,162.0
5,50419,141.0,179.0
4,50420,324.0,212.0
2,50421,180.0,41.0
5,50422,180.0,252.0
4,50423,243.0,487.0
1,50424,243.0,179.0
3,50425,243.0,252.0
5,50426,98.0,408.0
5,50427,141.0,464.0
5,50428,98.0,95.0
4,50429,98.0,286.0
2,50430,113.0,348.0
4,50431,141.0,286.0
4,50432,243.0,155.0
3,50433,180.0,135.0
5,50434,180.0,177.0
4,50435,141.0,372.0
5,50436,243.0,135.0
2,50437,141.0,135.0
5,50438,180.0,135.0
4,50439,141.0,45.0
2,50440,141.0,394.0
4,50441,274.0,179.0
3,50442,141.0,381.0
4,50443,274.0,286.0
5,50444,98.0,434.0
5,50445,98.0,487.0
4,50446,243.0,348.0
3,50447,274.0,491.0
5,50448,180.0,332.0
3,50449,141.0,394.0
4,50450,180.0,541.0
2,50451,180.0,372.0
5,50452,243.0,408.0
4,50453,141.0,162.0
4,50454,324.0,408.0
3,50455,274.0,408.0
4,50456,274.0,491.0
4,50457,243.0,541.0
4,50458,98.0,406.0
3,50459,180.0,251.0
4,50460,98.0,364.0
4,50461,141.0,252.0
4,50462,98.0,434.0
5,50463,141.0,260.0
1,50464,243.0,408.0
4,50465,243.0,364.0
5,50466,243.0,434.0
4,50467,141.0,118.0
3,50468,243.0,372.0
4,50469,372.0,464.0
2,50470,141.0,179.0
3,50471,274.0,372.0
4,50472,243.0,372.0
3,50473,180.0,162.0
4,50474,243.0,408.0
4,50475,243.0,394.0
1,50476,141.0,260.0
2,50477,98.0,408.0
4,50478,243.0,118.0
4,50479,113.0,252.0
1,50480,274.0,372.0
5,50481,243.0,372.0
5,50482,274.0,372.0
3,50483,141.0,179.0
4,50484,140.0,302.0
3,50485,98.0,177.0
2,50486,243.0,177.0
1,50487,98.0,191.0
4,50488,243.0,177.0
4,50489,98.0,147.0
3,50490,243.0,231.0
2,50491,274.0,302.0
5,50492,180.0,372.0
5,50493,274.0,135.0
4,50494,180.0,408.0
2,50495,141.0,332.0
5,50496,35.0,251.0
1,50497,113.0,332.0
5,50498,98.0,212.0
3,50499,98.0,381.0
4,50500,243.0,118.0
2,50501,243.0,267.0
3,50502,243.0,394.0
4,50503,166.0,394.0
3,50504,187.0,191.0
4,50505,243.0,415.0
3,50506,141.0,251.0
5,50507,243.0,372.0
4,50508,113.0,348.0
4,50509,243.0,286.0
5,50510,321.0,394.0
1,50511,141.0,179.0
4,50512,98.0,408.0
5,50513,243.0,372.0
2,50514,98.0,95.0
4,50515,243.0,454.0
4,50516,180.0,408.0
3,50517,98.0,415.0
4,50518,141.0,45.0
3,50519,180.0,162.0
2,50520,180.0,179.0
4,50521,141.0,223.0
4,50522,141.0,420.0
5,50523,141.0,155.0
1,50524,243.0,162.0
4,50525,372.0,408.0
4,50526,274.0,372.0
4,50527,113.0,330.0
5,50528,243.0,348.0
1,50529,187.0,348.0
3,50530,113.0,41.0
4,50531,98.0,372.0
3,50532,243.0,408.0
5,50533,35.0,394.0
5,50534,141.0,394.0
3,50535,243.0,348.0
4,50536,243.0,155.0
3,50537,98.0,372.0
2,50538,243.0,394.0
4,50539,98.0,420.0
4,50540,141.0,487.0
5,50541,141.0,179.0
3,50542,372.0,394.0
5,50543,187.0,118.0
4,50544,180.0,274.0
3,50545,141.0,177.0
5,50546,180.0,223.0
3,50547,324.0,286.0
5,50548,274.0,95.0
4,50549,187.0,155.0
4,50550,180.0,420.0
5,50551,274.0,267.0
1,50552,180.0,155.0
5,50553,243.0,177.0
2,50554,180.0,135.0
5,50555,243.0,162.0
3,50556,243.0,415.0
5,50557,274.0,348.0
3,50558,98.0,179.0
3,50559,141.0,408.0
3,50560,372.0,487.0
1,50561,141.0,212.0
1,50562,104.0,381.0
4,50563,141.0,372.0
4,50564,35.0,135.0
4,50565,113.0,179.0
4,50566,243.0,536.0
3,50567,35.0,286.0
5,50568,243.0,372.0
4,50569,180.0,286.0
2,50570,274.0,286.0
4,50571,274.0,394.0
5,50572,187.0,304.0
4,50573,180.0,162.0
5,50574,243.0,155.0
4,50575,243.0,118.0
5,50576,113.0,251.0
4,50577,180.0,135.0
4,50578,98.0,45.0
4,50579,180.0,162.0
3,50580,141.0,348.0
4,50581,141.0,252.0
4,50582,243.0,348.0
5,50583,243.0,179.0
4,50584,180.0,118.0
3,50585,98.0,415.0
5,50586,98.0,372.0
4,50587,98.0,372.0
5,50588,35.0,394.0
3,50589,98.0,348.0
5,50590,180.0,420.0
3,50591,141.0,304.0
2,50592,243.0,179.0
4,50593,98.0,372.0
5,50594,243.0,408.0
3,50595,180.0,286.0
5,50596,180.0,487.0
2,50597,98.0,415.0
2,50598,141.0,372.0
4,50599,180.0,179.0
5,50600,141.0,487.0
2,50601,243.0,372.0
4,50602,98.0,372.0
3,50603,243.0,434.0
1,50604,141.0,286.0
3,50605,243.0,536.0
4,50606,243.0,212.0
2,50607,141.0,286.0
4,50608,243.0,162.0
4,50609,321.0,394.0
3,50610,141.0,286.0
4,50611,141.0,408.0
3,50612,243.0,408.0
4,50613,98.0,252.0
4,50614,187.0,252.0
3,50615,98.0,372.0
3,50616,113.0,118.0
1,50617,98.0,491.0
4,50618,98.0,286.0
5,50619,180.0,162.0
5,50620,274.0,223.0
4,50621,141.0,394.0
4,50622,243.0,415.0
4,50623,243.0,408.0
5,50624,274.0,408.0
3,50625,141.0,408.0
4,50626,98.0,408.0
2,50627,139.0,286.0
5,50628,243.0,302.0
1,50629,98.0,177.0
4,50630,243.0,286.0
4,50631,180.0,348.0
2,50632,243.0,415.0
2,50633,274.0,348.0
3,50634,243.0,179.0
4,50635,372.0,381.0
5,50636,139.0,381.0
3,50637,139.0,286.0
3,50638,243.0,251.0
3,50639,139.0,372.0
5,50640,274.0,372.0
4,50641,180.0,434.0
3,50642,98.0,348.0
5,50643,243.0,155.0
4,50644,243.0,135.0
5,50645,98.0,487.0
4,50646,98.0,364.0
5,50647,98.0,45.0
4,50648,180.0,135.0
3,50649,180.0,286.0
4,50650,274.0,348.0
5,50651,139.0,364.0
4,50652,274.0,381.0
2,50653,180.0,408.0
5,50654,243.0,251.0
5,50655,274.0,415.0
4,50656,35.0,381.0
4,50657,180.0,286.0
5,50658,243.0,251.0
3,50659,243.0,408.0
5,50660,180.0,348.0
2,50661,180.0,304.0
5,50662,35.0,179.0
4,50663,113.0,348.0
4,50664,139.0,364.0
5,50665,180.0,162.0
5,50666,180.0,330.0
4,50667,180.0,41.0
3,50668,243.0,348.0
3,50669,180.0,177.0
1,50670,140.0,118.0
5,50671,243.0,162.0
5,50672,35.0,372.0
4,50673,243.0,304.0
1,50674,243.0,217.0
1,50675,243.0,252.0
4,50676,35.0,223.0
4,50677,35.0,491.0
2,50678,140.0,212.0
5,50679,139.0,260.0
4,50680,243.0,372.0
5,50681,243.0,348.0
5,50682,187.0,267.0
4,50683,180.0,135.0
3,50684,139.0,408.0
2,50685,274.0,394.0
2,50686,243.0,286.0
3,50687,243.0,364.0
1,50688,180.0,491.0
4,50689,243.0,179.0
4,50690,166.0,330.0
5,50691,274.0,408.0
3,50692,243.0,162.0
5,50693,243.0,304.0
4,50694,180.0,108.0
4,50695,274.0,177.0
4,50696,180.0,415.0
4,50697,98.0,491.0
4,50698,98.0,304.0
3,50699,180.0,420.0
2,50700,98.0,286.0
4,50701,139.0,372.0
4,50702,275.0,304.0
5,50703,243.0,95.0
2,50704,113.0,155.0
3,50705,139.0,364.0
4,50706,372.0,415.0
3,50707,113.0,118.0
5,50708,98.0,179.0
3,50709,98.0,408.0
5,50710,243.0,332.0
4,50711,98.0,108.0
3,50712,139.0,155.0
2,50713,274.0,364.0
5,50714,243.0,286.0
4,50715,243.0,155.0
4,50716,35.0,162.0
2,50717,139.0,286.0
4,50718,35.0,108.0
4,50719,243.0,348.0
5,50720,243.0,41.0
5,50721,98.0,179.0
3,50722,243.0,434.0
2,50723,35.0,147.0
3,50724,243.0,118.0
3,50725,243.0,162.0
4,50726,243.0,372.0
4,50727,180.0,108.0
2,50728,98.0,408.0
1,50729,139.0,408.0
1,50730,98.0,408.0
4,50731,98.0,286.0
4,50732,243.0,304.0
2,50733,113.0,372.0
3,50734,243.0,348.0
5,50735,243.0,286.0
4,50736,139.0,118.0
5,50737,243.0,348.0
4,50738,139.0,108.0
2,50739,274.0,286.0
5,50740,180.0,223.0
4,50741,98.0,177.0
4,50742,98.0,408.0
2,50743,243.0,330.0
4,50744,166.0,348.0
5,50745,243.0,408.0
3,50746,35.0,380.0
3,50747,243.0,394.0
5,50748,243.0,252.0
5,50749,180.0,420.0
1,50750,139.0,434.0
5,50751,243.0,162.0
2,50752,243.0,179.0
3,50753,98.0,260.0
3,50754,274.0,372.0
3,50755,35.0,408.0
5,50756,274.0,179.0
2,50757,243.0,394.0
4,50758,98.0,491.0
4,50759,243.0,487.0
1,50760,98.0,286.0
3,50761,113.0,217.0
4,50762,243.0,541.0
4,50763,243.0,408.0
4,50764,243.0,252.0
2,50765,180.0,372.0
4,50766,243.0,177.0
4,50767,139.0,212.0
3,50768,243.0,260.0
4,50769,139.0,348.0
5,50770,98.0,252.0
5,50771,243.0,162.0
1,50772,139.0,408.0
5,50773,35.0,274.0
3,50774,139.0,394.0
5,50775,243.0,251.0
2,50776,243.0,155.0
5,50777,243.0,252.0
3,50778,180.0,251.0
4,50779,180.0,394.0
4,50780,139.0,162.0
5,50781,274.0,348.0
3,50782,180.0,408.0
2,50783,98.0,217.0
4,50784,243.0,434.0
4,50785,243.0,348.0
4,50786,243.0,372.0
3,50787,98.0,223.0
4,50788,180.0,179.0
5,50789,180.0,252.0
5,50790,180.0,286.0
3,50791,35.0,491.0
5,50792,274.0,302.0
3,50793,243.0,162.0
4,50794,243.0,45.0
5,50795,243.0,118.0
5,50796,180.0,179.0
3,50797,180.0,177.0
2,50798,243.0,286.0
4,50799,98.0,286.0
4,50800,243.0,372.0
5,50801,243.0,434.0
4,50802,35.0,95.0
5,50803,98.0,408.0
2,50804,243.0,487.0
2,50805,243.0,212.0
5,50806,243.0,408.0
4,50807,139.0,372.0
5,50808,180.0,348.0
2,50809,139.0,95.0
4,50810,180.0,372.0
1,50811,139.0,302.0
2,50812,98.0,267.0
2,50813,139.0,372.0
5,50814,243.0,434.0
4,50815,321.0,348.0
4,50816,139.0,179.0
3,50817,243.0,147.0
4,50818,113.0,541.0
3,50819,139.0,212.0
4,50820,180.0,372.0
5,50821,139.0,302.0
5,50822,243.0,252.0
4,50823,274.0,179.0
3,50824,243.0,394.0
4,50825,139.0,348.0
4,50826,372.0,372.0
3,50827,274.0,434.0
3,50828,180.0,286.0
3,50829,98.0,155.0
5,50830,243.0,420.0
5,50831,98.0,179.0
3,50832,113.0,332.0
5,50833,180.0,155.0
4,50834,274.0,372.0
3,50835,243.0,252.0
4,50836,243.0,491.0
5,50837,243.0,372.0
5,50838,243.0,155.0
3,50839,243.0,332.0
5,50840,180.0,464.0
4,50841,98.0,415.0
3,50842,139.0,179.0
5,50843,243.0,454.0
4,50844,180.0,252.0
3,50845,98.0,394.0
4,50846,243.0,372.0
1,50847,139.0,147.0
5,50848,180.0,108.0
3,50849,113.0,372.0
3,50850,98.0,267.0
4,50851,139.0,332.0
5,50852,139.0,372.0
3,50853,243.0,348.0
5,50854,243.0,108.0
3,50855,98.0,415.0
4,50856,324.0,118.0
2,50857,243.0,286.0
3,50858,180.0,408.0
3,50859,180.0,408.0
5,50860,98.0,223.0
1,50861,243.0,286.0
5,50862,243.0,408.0
2,50863,139.0,372.0
3,50864,187.0,108.0
3,50865,139.0,179.0
3,50866,98.0,162.0
3,50867,98.0,177.0
3,50868,98.0,408.0
3,50869,187.0,118.0
5,50870,243.0,394.0
5,50871,243.0,212.0
3,50872,98.0,252.0
5,50873,187.0,372.0
4,50874,243.0,251.0
4,50875,35.0,250.0
3,50876,139.0,380.0
2,50877,139.0,372.0
5,50878,35.0,364.0
5,50879,187.0,179.0
3,50880,209.0,408.0
3,50881,139.0,408.0
4,50882,243.0,415.0
4,50883,35.0,541.0
3,50884,243.0,408.0
2,50885,243.0,179.0
1,50886,243.0,364.0
3,50887,113.0,177.0
2,50888,243.0,332.0
5,50889,243.0,95.0
4,50890,180.0,223.0
5,50891,180.0,332.0
2,50892,180.0,252.0
2,50893,139.0,348.0
2,50894,98.0,155.0
4,50895,98.0,408.0
3,50896,324.0,286.0
4,50897,180.0,286.0
4,50898,180.0,108.0
4,50899,102.0,408.0
4,50900,139.0,406.0
4,50901,243.0,332.0
2,50902,139.0,372.0
4,50903,139.0,408.0
3,50904,139.0,108.0
2,50905,139.0,372.0
4,50906,139.0,415.0
5,50907,180.0,251.0
3,50908,98.0,415.0
3,50909,139.0,223.0
4,50910,243.0,394.0
4,50911,243.0,250.0
3,50912,98.0,179.0
4,50913,180.0,231.0
4,50914,98.0,212.0
4,50915,372.0,41.0
2,50916,243.0,348.0
2,50917,243.0,212.0
4,50918,243.0,408.0
4,50919,180.0,394.0
5,50920,180.0,541.0
4,50921,187.0,487.0
5,50922,180.0,286.0
3,50923,113.0,415.0
4,50924,243.0,45.0
4,50925,180.0,155.0
4,50926,139.0,348.0
4,50927,243.0,372.0
3,50928,243.0,286.0
3,50929,180.0,95.0
4,50930,139.0,95.0
2,50931,139.0,252.0
2,50932,274.0,348.0
4,50933,98.0,415.0
3,50934,98.0,118.0
4,50935,274.0,177.0
2,50936,243.0,251.0
4,50937,274.0,95.0
3,50938,243.0,179.0
3,50939,180.0,118.0
3,50940,98.0,348.0
5,50941,180.0,273.0
5,50942,139.0,372.0
3,50943,243.0,250.0
2,50944,139.0,155.0
5,50945,243.0,304.0
3,50946,139.0,231.0
4,50947,139.0,394.0
4,50948,98.0,108.0
3,50949,139.0,108.0
4,50950,274.0,372.0
5,50951,243.0,372.0
4,50952,113.0,212.0
3,50953,243.0,394.0
3,50954,139.0,394.0
4,50955,243.0,179.0
3,50956,98.0,381.0
5,50957,180.0,286.0
5,50958,274.0,372.0
2,50959,243.0,408.0
5,50960,243.0,252.0
5,50961,139.0,408.0
3,50962,324.0,250.0
5,50963,139.0,415.0
4,50964,274.0,217.0
4,50965,243.0,177.0
2,50966,274.0,332.0
4,50967,180.0,372.0
5,50968,180.0,45.0
2,50969,243.0,491.0
4,50970,139.0,179.0
3,50971,180.0,372.0
2,50972,98.0,332.0
4,50973,243.0,372.0
3,50974,139.0,45.0
5,50975,243.0,179.0
5,50976,35.0,364.0
5,50977,243.0,415.0
5,50978,180.0,304.0
4,50979,274.0,179.0
1,50980,243.0,415.0
3,50981,139.0,408.0
4,50982,274.0,372.0
3,50983,98.0,251.0
5,50984,274.0,45.0
5,50985,274.0,408.0
3,50986,98.0,231.0
4,50987,243.0,573.0
1,50988,243.0,348.0
4,50989,98.0,191.0
3,50990,98.0,408.0
4,50991,209.0,118.0
4,50992,113.0,251.0
1,50993,139.0,364.0
4,50994,180.0,408.0
3,50995,139.0,286.0
4,50996,139.0,415.0
5,50997,274.0,252.0
3,50998,180.0,260.0
2,50999,324.0,434.0
1,51000,180.0,252.0
1,51001,243.0,464.0
2,51002,243.0,155.0
3,51003,139.0,348.0
3,51004,139.0,406.0
5,51005,139.0,434.0
2,51006,139.0,267.0
3,51007,98.0,118.0
4,51008,243.0,179.0
5,51009,274.0,286.0
4,51010,98.0,212.0
3,51011,139.0,348.0
3,51012,321.0,177.0
5,51013,180.0,217.0
4,51014,243.0,372.0
4,51015,98.0,372.0
3,51016,98.0,162.0
3,51017,243.0,217.0
3,51018,243.0,212.0
3,51019,243.0,348.0
3,51020,139.0,408.0
3,51021,243.0,381.0
4,51022,243.0,304.0
5,51023,243.0,406.0
4,51024,139.0,162.0
3,51025,139.0,108.0
2,51026,98.0,223.0
4,51027,258.0,95.0
4,51028,35.0,155.0
3,51029,243.0,411.0
3,51030,274.0,286.0
2,51031,180.0,286.0
