cast_num,movieid_actorid,actorid,movieid
3,7382,4227.0,196.0
2,7383,4727.0,196.0
3,7384,4330.0,196.0
3,7385,4811.0,274.0
3,7386,4223.0,196.0
3,7387,4727.0,150.0
3,7388,4223.0,196.0
2,7389,4727.0,150.0
2,7390,4727.0,196.0
3,7391,4329.0,108.0
2,7392,4727.0,193.0
1,7393,4325.0,196.0
3,7394,4727.0,150.0
2,7395,4805.0,107.0
3,7396,4727.0,150.0
2,7397,4321.0,108.0
2,7398,4801.0,274.0
2,7399,4727.0,108.0
0,7400,4727.0,108.0
3,7401,4314.0,102.0
3,7402,4727.0,150.0
3,7403,4727.0,150.0
2,7404,4727.0,150.0
2,7405,4309.0,196.0
2,7406,4308.0,224.0
2,7407,4726.0,108.0
2,7408,4305.0,221.0
3,7409,4726.0,36.0
2,7410,4726.0,150.0
1,7411,4305.0,172.0
3,7412,4724.0,108.0
3,7413,4222.0,196.0
0,7414,4716.0,36.0
3,7415,4787.0,259.0
2,7416,4716.0,193.0
3,7417,4716.0,150.0
3,7418,4305.0,259.0
2,7419,4716.0,150.0
3,7420,4298.0,259.0
3,7421,4716.0,150.0
1,7422,4222.0,150.0
3,7423,4296.0,22.0
3,7424,4779.0,221.0
1,7425,4779.0,102.0
2,7426,4222.0,150.0
3,7427,4296.0,274.0
0,7428,4779.0,193.0
1,7429,4713.0,108.0
3,7430,4221.0,108.0
0,7431,4706.0,36.0
3,7432,4703.0,150.0
2,7433,4295.0,274.0
3,7434,4217.0,150.0
2,7435,4703.0,196.0
3,7436,4779.0,196.0
3,7437,4773.0,196.0
0,7438,4293.0,187.0
2,7439,4443.0,163.0
3,7440,4279.0,196.0
3,7441,4703.0,150.0
3,7442,4197.0,150.0
3,7443,4703.0,150.0
2,7444,4766.0,259.0
2,7445,4766.0,108.0
2,7446,4196.0,193.0
3,7447,4766.0,196.0
2,7448,4196.0,150.0
2,7449,4703.0,196.0
2,7450,4703.0,150.0
2,7451,4194.0,196.0
1,7452,4702.0,107.0
3,7453,4702.0,196.0
2,7454,4279.0,150.0
2,7455,4700.0,196.0
1,7456,4275.0,107.0
3,7457,4700.0,196.0
1,7458,4183.0,196.0
3,7459,4700.0,196.0
3,7460,4180.0,150.0
0,7461,4178.0,315.0
2,7462,4700.0,196.0
2,7463,4699.0,108.0
2,7464,4267.0,196.0
2,7465,4263.0,196.0
3,7466,4307.0,108.0
3,7467,4698.0,150.0
3,7468,4261.0,224.0
2,7469,4159.0,107.0
3,7470,4761.0,315.0
1,7471,4261.0,165.0
2,7472,4156.0,108.0
3,7473,4252.0,224.0
3,7474,4697.0,196.0
0,7475,4689.0,150.0
3,7476,4688.0,150.0
3,7477,4688.0,100.0
3,7478,4141.0,150.0
2,7479,4252.0,100.0
3,7480,4247.0,196.0
2,7481,4688.0,150.0
2,7482,4245.0,315.0
3,7483,4127.0,150.0
2,7484,4684.0,150.0
3,7485,4761.0,196.0
3,7486,4126.0,100.0
3,7487,4995.0,100.0
3,7488,4681.0,224.0
1,7489,4680.0,150.0
3,7490,4675.0,107.0
3,7491,4761.0,196.0
3,7492,4671.0,107.0
3,7493,4239.0,322.0
2,7494,4239.0,150.0
3,7495,4669.0,150.0
3,7496,4101.0,196.0
3,7497,4098.0,36.0
3,7498,4668.0,150.0
2,7499,4235.0,196.0
1,7500,4230.0,279.0
2,7501,4098.0,196.0
2,7502,4098.0,150.0
3,7503,4665.0,315.0
3,7504,4747.0,196.0
1,7505,4662.0,22.0
2,7506,4747.0,150.0
2,7507,4230.0,274.0
3,7508,4745.0,22.0
3,7509,4661.0,196.0
3,7510,4658.0,196.0
2,7511,4658.0,36.0
3,7512,4230.0,315.0
1,7513,4087.0,150.0
3,7514,4255.0,100.0
3,7515,4651.0,196.0
3,7516,4230.0,60.0
3,7517,4068.0,315.0
3,7518,4230.0,274.0
3,7519,4065.0,193.0
2,7520,4651.0,150.0
3,7521,4650.0,223.0
3,7522,4650.0,196.0
1,7523,4649.0,22.0
3,7524,4060.0,100.0
3,7525,4229.0,150.0
2,7526,4220.0,196.0
1,7527,4060.0,196.0
1,7528,4220.0,22.0
3,7529,4647.0,196.0
2,7530,4643.0,100.0
3,7531,4739.0,172.0
1,7532,4734.0,165.0
0,7533,4218.0,60.0
2,7534,4642.0,107.0
2,7535,4641.0,100.0
2,7536,4059.0,150.0
2,7537,4054.0,150.0
2,7538,4640.0,107.0
2,7539,4215.0,259.0
3,7540,4639.0,196.0
2,7541,4722.0,259.0
3,7542,4638.0,196.0
0,7543,4636.0,196.0
3,7544,4939.0,100.0
2,7545,4214.0,315.0
3,7546,4212.0,223.0
3,7547,4045.0,196.0
3,7548,4210.0,150.0
2,7549,4045.0,247.0
2,7550,5755.0,196.0
2,7551,4636.0,196.0
3,7552,4636.0,150.0
3,7553,4208.0,196.0
3,7554,4636.0,315.0
3,7555,4636.0,150.0
2,7556,4045.0,274.0
3,7557,4720.0,36.0
2,7558,4204.0,223.0
2,7559,4203.0,165.0
2,7560,4045.0,150.0
3,7561,4203.0,315.0
2,7562,4045.0,100.0
3,7563,4032.0,196.0
0,7564,4203.0,196.0
3,7565,4708.0,150.0
2,7566,4636.0,100.0
3,7567,4203.0,172.0
2,7568,4032.0,187.0
3,7569,4636.0,100.0
3,7570,4636.0,36.0
2,7571,4636.0,150.0
3,7572,4201.0,150.0
1,7573,4032.0,353.0
3,7574,4201.0,221.0
3,7575,4032.0,274.0
3,7576,4636.0,223.0
3,7577,4635.0,196.0
3,7578,4694.0,100.0
2,7579,4691.0,36.0
3,7580,4032.0,150.0
3,7581,4683.0,193.0
3,7582,4201.0,36.0
3,7583,4201.0,223.0
2,7584,4683.0,223.0
2,7585,4201.0,196.0
2,7586,4201.0,196.0
3,7587,4201.0,100.0
3,7588,4666.0,150.0
1,7589,4032.0,150.0
3,7590,4633.0,22.0
0,7591,4025.0,221.0
2,7592,4632.0,150.0
3,7593,4598.0,36.0
3,7594,4586.0,150.0
2,7595,4025.0,107.0
3,7596,4201.0,193.0
2,7597,4201.0,100.0
2,7598,4201.0,196.0
3,7599,4627.0,196.0
3,7600,4024.0,196.0
1,7601,4201.0,150.0
3,7602,4626.0,150.0
3,7603,4622.0,196.0
1,7604,4201.0,247.0
1,7605,4022.0,196.0
2,7606,4201.0,223.0
3,7607,4619.0,196.0
2,7608,4201.0,107.0
2,7609,4201.0,187.0
2,7610,4010.0,150.0
2,7611,4192.0,36.0
2,7612,4922.0,150.0
3,7613,4573.0,196.0
3,7614,4192.0,196.0
3,7615,4616.0,22.0
3,7616,4616.0,150.0
3,7617,4186.0,104.0
3,7618,4616.0,150.0
1,7619,4570.0,193.0
3,7620,4177.0,274.0
2,7621,4568.0,193.0
3,7622,4566.0,196.0
3,7623,3998.0,196.0
2,7624,3998.0,100.0
3,7625,3994.0,150.0
2,7626,4616.0,193.0
3,7627,4562.0,196.0
3,7628,4616.0,22.0
2,7629,4616.0,196.0
2,7630,4616.0,223.0
3,7631,4238.0,100.0
1,7632,4616.0,149.0
2,7633,3992.0,149.0
2,7634,4557.0,279.0
3,7635,4616.0,22.0
0,7636,4616.0,100.0
3,7637,4616.0,223.0
3,7638,4616.0,100.0
3,7639,3988.0,196.0
2,7640,4176.0,274.0
2,7641,4616.0,223.0
2,7642,4172.0,193.0
2,7643,4171.0,223.0
3,7644,4616.0,149.0
2,7645,4164.0,229.0
3,7646,4616.0,149.0
0,7647,3970.0,149.0
2,7648,4554.0,274.0
2,7649,4616.0,223.0
2,7650,4616.0,149.0
2,7651,4616.0,223.0
3,7652,4616.0,22.0
3,7653,4162.0,274.0
3,7654,3970.0,100.0
2,7655,4616.0,149.0
3,7656,4616.0,149.0
3,7657,4616.0,36.0
2,7658,4616.0,192.0
2,7659,4616.0,149.0
3,7660,4616.0,149.0
2,7661,4616.0,22.0
3,7662,4162.0,60.0
1,7663,4162.0,192.0
2,7664,4616.0,100.0
2,7665,3970.0,149.0
2,7666,4546.0,165.0
3,7667,4162.0,125.0
2,7668,4882.0,149.0
3,7669,3970.0,100.0
3,7670,4546.0,192.0
2,7671,4613.0,149.0
2,7672,3970.0,192.0
2,7673,4526.0,192.0
1,7674,4611.0,36.0
2,7675,4611.0,274.0
2,7676,4611.0,193.0
3,7677,4160.0,192.0
2,7678,4611.0,100.0
2,7679,4608.0,192.0
3,7680,4603.0,22.0
2,7681,4158.0,221.0
3,7682,4146.0,274.0
3,7683,4525.0,100.0
3,7684,3970.0,149.0
1,7685,4602.0,221.0
2,7686,4145.0,36.0
2,7687,4525.0,193.0
2,7688,3967.0,192.0
3,7689,5564.0,192.0
2,7690,4139.0,149.0
2,7691,4600.0,149.0
1,7692,4135.0,279.0
1,7693,4132.0,36.0
2,7694,4596.0,223.0
0,7695,3964.0,100.0
3,7696,4593.0,163.0
2,7697,4592.0,192.0
1,7698,4581.0,99.0
3,7699,4576.0,99.0
1,7700,4132.0,192.0
0,7701,4124.0,149.0
3,7702,4575.0,107.0
3,7703,4572.0,99.0
2,7704,4521.0,223.0
2,7705,4118.0,192.0
2,7706,4565.0,372.0
2,7707,4116.0,279.0
1,7708,4209.0,36.0
1,7709,3959.0,223.0
3,7710,3948.0,99.0
2,7711,4112.0,22.0
3,7712,3945.0,192.0
0,7713,4563.0,99.0
2,7714,4110.0,315.0
2,7715,4561.0,149.0
1,7716,4561.0,149.0
2,7717,3941.0,22.0
0,7718,3937.0,163.0
2,7719,4104.0,223.0
1,7720,4561.0,223.0
3,7721,4103.0,192.0
2,7722,3937.0,149.0
3,7723,4103.0,192.0
3,7724,4561.0,99.0
3,7725,3937.0,149.0
3,7726,4555.0,99.0
2,7727,4555.0,99.0
3,7728,4553.0,99.0
2,7729,3932.0,192.0
3,7730,4551.0,99.0
2,7731,4551.0,22.0
0,7732,4103.0,193.0
2,7733,4550.0,149.0
1,7734,4103.0,223.0
1,7735,4100.0,22.0
2,7736,3932.0,149.0
2,7737,4521.0,107.0
3,7738,3926.0,99.0
2,7739,4837.0,99.0
3,7740,4549.0,107.0
2,7741,4548.0,192.0
1,7742,4548.0,315.0
1,7743,4099.0,223.0
2,7744,4509.0,36.0
2,7745,4544.0,149.0
3,7746,4097.0,223.0
2,7747,4097.0,192.0
3,7748,4542.0,99.0
2,7749,3924.0,149.0
1,7750,4096.0,192.0
3,7751,4541.0,192.0
1,7752,3915.0,192.0
2,7753,4541.0,149.0
3,7754,4095.0,192.0
3,7755,4541.0,22.0
2,7756,4541.0,99.0
2,7757,4541.0,223.0
2,7758,4095.0,221.0
3,7759,3910.0,99.0
3,7760,4501.0,274.0
2,7761,4541.0,99.0
2,7762,4541.0,140.0
3,7763,3903.0,99.0
3,7764,4492.0,229.0
1,7765,3903.0,99.0
3,7766,4484.0,22.0
1,7767,4095.0,22.0
3,7768,4095.0,223.0
2,7769,4538.0,36.0
1,7770,4534.0,193.0
3,7771,4095.0,247.0
0,7772,4095.0,229.0
0,7773,4095.0,192.0
3,7774,4534.0,192.0
2,7775,4095.0,192.0
2,7776,4534.0,223.0
2,7777,3896.0,149.0
1,7778,4095.0,221.0
3,7779,4095.0,223.0
1,7780,4095.0,315.0
2,7781,4092.0,193.0
3,7782,4534.0,99.0
1,7783,4534.0,149.0
3,7784,4534.0,192.0
2,7785,4534.0,149.0
2,7786,4534.0,192.0
3,7787,4534.0,149.0
3,7788,4534.0,149.0
2,7789,4534.0,143.0
2,7790,4534.0,22.0
3,7791,4090.0,143.0
3,7792,4534.0,143.0
3,7793,4531.0,143.0
3,7794,4530.0,192.0
3,7795,4079.0,143.0
3,7796,4077.0,223.0
2,7797,4528.0,143.0
0,7798,4473.0,165.0
2,7799,4472.0,143.0
2,7800,4459.0,221.0
2,7801,4454.0,223.0
2,7802,4520.0,99.0
1,7803,4515.0,223.0
0,7804,4436.0,99.0
3,7805,4128.0,99.0
2,7806,3893.0,192.0
1,7807,4512.0,99.0
3,7808,4433.0,229.0
3,7809,4508.0,350.0
2,7810,4500.0,192.0
1,7811,4429.0,266.0
2,7812,4076.0,247.0
2,7813,3876.0,107.0
2,7814,4423.0,192.0
0,7815,4076.0,192.0
3,7816,4076.0,274.0
2,7817,4497.0,143.0
2,7818,4497.0,99.0
3,7819,4497.0,143.0
3,7820,4075.0,192.0
3,7821,3876.0,99.0
2,7822,4495.0,99.0
2,7823,4421.0,266.0
2,7824,3873.0,192.0
3,7825,4122.0,99.0
0,7826,4073.0,192.0
1,7827,4493.0,107.0
3,7828,4493.0,192.0
2,7829,4493.0,99.0
3,7830,4070.0,192.0
2,7831,4415.0,192.0
3,7832,3871.0,163.0
3,7833,4069.0,99.0
3,7834,3840.0,99.0
3,7835,4067.0,99.0
2,7836,3830.0,143.0
0,7837,4493.0,193.0
3,7838,4066.0,99.0
2,7839,4491.0,99.0
3,7840,3817.0,192.0
3,7841,4056.0,322.0
3,7842,3812.0,192.0
3,7843,3812.0,107.0
2,7844,4042.0,99.0
3,7845,4489.0,143.0
3,7846,4413.0,192.0
3,7847,3812.0,99.0
3,7848,4488.0,22.0
3,7849,4408.0,223.0
3,7850,4039.0,223.0
1,7851,4488.0,163.0
3,7852,4485.0,143.0
2,7853,3812.0,143.0
1,7854,4028.0,143.0
2,7855,4721.0,143.0
3,7856,4396.0,193.0
2,7857,4483.0,143.0
3,7858,4391.0,192.0
2,7859,4027.0,165.0
3,7860,4483.0,143.0
1,7861,4023.0,107.0
0,7862,4018.0,266.0
2,7863,4091.0,99.0
3,7864,4017.0,223.0
1,7865,4381.0,193.0
3,7866,4483.0,143.0
2,7867,4482.0,143.0
2,7868,3812.0,192.0
2,7869,4014.0,223.0
3,7870,3801.0,192.0
2,7871,4476.0,143.0
3,7872,4476.0,143.0
2,7873,4012.0,221.0
3,7874,4475.0,350.0
2,7875,4078.0,143.0
1,7876,4470.0,274.0
3,7877,4655.0,99.0
3,7878,3800.0,143.0
3,7879,4011.0,192.0
2,7880,3792.0,192.0
2,7881,4468.0,192.0
0,7882,4377.0,107.0
1,7883,4008.0,192.0
2,7884,4007.0,223.0
2,7885,4464.0,274.0
2,7886,4462.0,192.0
0,7887,3997.0,99.0
3,7888,3995.0,143.0
1,7889,4462.0,221.0
2,7890,3991.0,247.0
3,7891,4462.0,193.0
3,7892,4462.0,143.0
2,7893,3991.0,22.0
3,7894,3786.0,99.0
3,7895,3757.0,163.0
2,7896,4462.0,223.0
1,7897,3755.0,99.0
2,7898,4462.0,143.0
2,7899,4462.0,143.0
3,7900,3989.0,274.0
3,7901,4462.0,99.0
3,7902,3987.0,99.0
3,7903,3986.0,143.0
3,7904,4462.0,184.0
2,7905,4377.0,143.0
3,7906,3751.0,184.0
1,7907,4462.0,99.0
3,7908,4365.0,184.0
3,7909,4462.0,143.0
2,7910,4462.0,184.0
3,7911,4462.0,60.0
3,7912,3985.0,350.0
3,7913,3985.0,266.0
2,7914,3984.0,184.0
1,7915,4462.0,99.0
3,7916,4365.0,184.0
3,7917,4462.0,184.0
3,7918,4462.0,184.0
3,7919,3750.0,350.0
3,7920,4462.0,221.0
2,7921,4365.0,165.0
3,7922,4462.0,143.0
3,7923,4462.0,184.0
2,7924,3984.0,274.0
3,7925,3980.0,274.0
3,7926,4349.0,141.0
1,7927,3976.0,223.0
1,7928,4322.0,222.0
3,7929,4392.0,141.0
2,7930,4452.0,141.0
2,7931,4310.0,274.0
3,7932,4450.0,184.0
3,7933,3975.0,184.0
2,7934,3974.0,274.0
1,7935,3974.0,107.0
2,7936,4450.0,141.0
1,7937,4450.0,99.0
2,7938,3974.0,99.0
1,7939,4450.0,99.0
3,7940,4450.0,99.0
1,7941,3974.0,274.0
3,7942,3973.0,266.0
3,7943,4450.0,141.0
2,7944,4310.0,266.0
2,7945,3730.0,22.0
0,7946,4450.0,107.0
2,7947,4450.0,266.0
2,7948,4450.0,141.0
1,7949,4449.0,107.0
2,7950,4446.0,184.0
3,7951,3728.0,184.0
2,7952,3972.0,222.0
2,7953,4444.0,99.0
2,7954,3969.0,125.0
2,7955,4310.0,165.0
3,7956,4442.0,184.0
3,7957,3969.0,184.0
1,7958,3957.0,141.0
3,7959,3725.0,350.0
3,7960,4442.0,99.0
2,7961,3953.0,141.0
1,7962,4442.0,141.0
3,7963,3712.0,193.0
2,7964,4306.0,222.0
1,7965,3947.0,184.0
2,7966,4016.0,99.0
2,7967,4303.0,99.0
1,7968,4442.0,138.0
2,7969,3940.0,107.0
1,7970,3930.0,107.0
3,7971,3707.0,99.0
1,7972,4442.0,99.0
3,7973,4442.0,266.0
1,7974,3699.0,184.0
3,7975,4442.0,141.0
3,7976,4441.0,141.0
2,7977,3930.0,99.0
2,7978,4441.0,184.0
3,7979,4439.0,141.0
1,7980,3927.0,274.0
3,7981,3925.0,22.0
2,7982,3925.0,322.0
2,7983,4439.0,184.0
3,7984,3699.0,184.0
3,7985,4439.0,99.0
2,7986,4181.0,99.0
3,7987,4439.0,184.0
2,7988,3693.0,99.0
2,7989,3693.0,141.0
2,7990,4438.0,274.0
3,7991,4438.0,99.0
3,7992,4438.0,22.0
3,7993,4438.0,274.0
0,7994,4438.0,175.0
2,7995,3693.0,141.0
3,7996,3925.0,274.0
2,7997,4431.0,184.0
1,7998,4428.0,222.0
3,7999,3983.0,99.0
2,8000,3693.0,141.0
3,8001,4301.0,274.0
3,8002,3693.0,184.0
1,8003,3693.0,184.0
2,8004,3922.0,165.0
3,8005,4427.0,141.0
2,8006,4301.0,222.0
2,8007,3918.0,99.0
2,8008,4289.0,184.0
1,8009,3693.0,141.0
2,8010,3918.0,274.0
2,8011,4274.0,193.0
1,8012,3693.0,184.0
3,8013,3918.0,184.0
1,8014,4427.0,141.0
3,8015,4269.0,266.0
3,8016,4427.0,99.0
3,8017,3693.0,99.0
3,8018,4427.0,98.0
2,8019,4259.0,184.0
1,8020,4427.0,107.0
1,8021,3693.0,141.0
3,8022,3677.0,141.0
2,8023,4427.0,184.0
1,8024,3918.0,165.0
3,8025,4427.0,141.0
2,8026,4427.0,141.0
3,8027,4427.0,222.0
3,8028,3677.0,98.0
3,8029,3914.0,22.0
3,8030,3911.0,184.0
3,8031,4427.0,184.0
3,8032,3907.0,184.0
3,8033,4427.0,141.0
3,8034,4427.0,184.0
3,8035,4189.0,98.0
3,8036,3677.0,141.0
2,8037,3906.0,350.0
2,8038,4427.0,266.0
2,8039,4424.0,98.0
2,8040,4182.0,184.0
1,8041,3677.0,141.0
2,8042,4419.0,184.0
3,8043,4179.0,141.0
3,8044,3670.0,98.0
1,8045,3670.0,98.0
3,8046,4173.0,184.0
3,8047,4417.0,98.0
1,8048,4417.0,141.0
3,8049,3665.0,184.0
3,8050,4169.0,22.0
3,8051,4161.0,247.0
3,8052,3905.0,184.0
2,8053,4417.0,184.0
3,8054,4417.0,141.0
1,8055,4417.0,141.0
2,8056,3904.0,184.0
1,8057,4161.0,266.0
3,8058,4157.0,350.0
3,8059,3901.0,274.0
3,8060,5425.0,184.0
0,8061,4155.0,187.0
3,8062,3901.0,222.0
2,8063,4154.0,229.0
3,8064,4417.0,141.0
3,8065,3901.0,274.0
3,8066,3954.0,141.0
3,8067,4152.0,184.0
3,8068,4417.0,184.0
2,8069,4416.0,184.0
2,8070,4149.0,222.0
3,8071,4147.0,141.0
2,8072,3901.0,372.0
2,8073,4412.0,184.0
2,8074,3661.0,98.0
0,8075,4412.0,107.0
2,8076,4412.0,98.0
2,8077,4412.0,141.0
3,8078,4412.0,139.0
3,8079,3661.0,184.0
3,8080,3901.0,274.0
3,8081,4411.0,274.0
1,8082,4410.0,98.0
3,8083,3901.0,139.0
2,8084,3895.0,274.0
3,8085,4409.0,184.0
3,8086,4404.0,22.0
3,8087,4403.0,139.0
2,8088,3656.0,139.0
1,8089,4147.0,193.0
3,8090,3895.0,184.0
2,8091,3656.0,175.0
3,8092,4402.0,184.0
3,8093,3654.0,184.0
2,8094,3654.0,139.0
3,8095,3890.0,22.0
2,8096,4398.0,139.0
2,8097,3885.0,274.0
1,8098,4147.0,247.0
3,8099,4390.0,139.0
3,8100,3884.0,274.0
3,8101,3881.0,184.0
3,8102,4376.0,184.0
3,8103,4376.0,139.0
2,8104,3647.0,98.0
3,8105,3880.0,104.0
3,8106,4376.0,184.0
2,8107,3635.0,22.0
2,8108,3635.0,139.0
3,8109,3621.0,98.0
2,8110,3878.0,222.0
0,8111,3867.0,139.0
1,8112,4147.0,139.0
3,8113,3612.0,184.0
3,8114,4376.0,350.0
3,8115,3864.0,266.0
3,8116,4376.0,350.0
1,8117,3861.0,139.0
3,8118,3861.0,184.0
3,8119,3612.0,98.0
3,8120,4143.0,163.0
3,8121,4376.0,184.0
1,8122,4142.0,184.0
3,8123,4142.0,175.0
2,8124,3612.0,184.0
3,8125,3860.0,163.0
3,8126,3860.0,322.0
2,8127,3860.0,98.0
1,8128,3609.0,107.0
2,8129,4131.0,98.0
2,8130,4376.0,184.0
2,8131,4376.0,139.0
1,8132,3859.0,156.0
2,8133,4376.0,274.0
0,8134,3857.0,156.0
3,8135,3855.0,229.0
1,8136,3852.0,156.0
2,8137,4129.0,222.0
2,8138,3850.0,175.0
3,8139,3848.0,107.0
2,8140,4376.0,163.0
3,8141,3846.0,184.0
2,8142,4376.0,193.0
3,8143,4376.0,139.0
2,8144,3842.0,274.0
1,8145,4376.0,139.0
1,8146,4375.0,184.0
3,8147,4375.0,163.0
2,8148,4117.0,222.0
2,8149,4375.0,184.0
2,8150,3841.0,274.0
3,8151,4375.0,184.0
2,8152,4368.0,98.0
2,8153,3839.0,98.0
2,8154,4366.0,139.0
3,8155,4364.0,184.0
3,8156,4363.0,184.0
2,8157,4115.0,163.0
2,8158,3836.0,159.0
3,8159,4114.0,159.0
2,8160,3609.0,163.0
1,8161,4363.0,98.0
2,8162,3607.0,159.0
0,8163,3835.0,98.0
1,8164,3599.0,193.0
1,8165,4352.0,98.0
1,8166,3584.0,139.0
2,8167,4108.0,274.0
3,8168,4344.0,159.0
1,8169,3835.0,159.0
3,8170,3831.0,163.0
3,8171,4337.0,98.0
3,8172,4336.0,139.0
3,8173,4335.0,159.0
3,8174,3584.0,159.0
3,8175,3569.0,159.0
2,8176,4334.0,159.0
2,8177,3564.0,98.0
2,8178,4334.0,159.0
3,8179,4334.0,222.0
1,8180,4334.0,107.0
3,8181,3558.0,107.0
2,8182,3831.0,163.0
1,8183,4334.0,222.0
3,8184,4107.0,159.0
3,8185,3823.0,159.0
1,8186,3822.0,187.0
3,8187,3819.0,139.0
2,8188,4089.0,187.0
0,8189,3555.0,139.0
3,8190,3950.0,98.0
2,8191,3816.0,266.0
3,8192,3809.0,266.0
3,8193,3809.0,163.0
2,8194,4334.0,163.0
3,8195,3555.0,274.0
3,8196,3809.0,163.0
3,8197,4333.0,159.0
3,8198,3555.0,98.0
2,8199,3806.0,222.0
2,8200,3555.0,350.0
1,8201,4331.0,139.0
1,8202,4088.0,159.0
2,8203,3555.0,159.0
3,8204,4324.0,163.0
1,8205,3555.0,139.0
3,8206,4085.0,98.0
2,8207,3805.0,266.0
3,8208,4324.0,98.0
3,8209,3552.0,107.0
2,8210,4083.0,222.0
2,8211,3804.0,159.0
2,8212,3552.0,139.0
1,8213,3803.0,139.0
2,8214,3802.0,322.0
2,8215,4323.0,139.0
3,8216,3552.0,159.0
3,8217,4320.0,139.0
3,8218,4083.0,222.0
3,8219,4319.0,159.0
2,8220,4319.0,98.0
2,8221,4318.0,159.0
3,8222,4083.0,163.0
3,8223,4318.0,98.0
2,8224,4151.0,139.0
3,8225,3552.0,98.0
2,8226,4317.0,159.0
1,8227,3799.0,139.0
2,8228,4316.0,139.0
2,8229,4083.0,159.0
3,8230,4315.0,159.0
1,8231,4081.0,266.0
3,8232,4304.0,107.0
2,8233,4300.0,159.0
2,8234,3793.0,222.0
3,8235,4300.0,139.0
1,8236,4299.0,107.0
1,8237,4294.0,156.0
3,8238,4080.0,147.0
3,8239,3789.0,147.0
3,8240,3788.0,124.0
2,8241,4071.0,116.0
3,8242,4292.0,139.0
3,8243,3549.0,147.0
1,8244,3785.0,147.0
3,8245,3549.0,147.0
3,8246,3785.0,274.0
2,8247,4064.0,147.0
3,8248,3783.0,266.0
3,8249,3949.0,124.0
3,8250,3782.0,139.0
3,8251,4061.0,222.0
2,8252,3776.0,139.0
1,8253,3549.0,147.0
2,8254,4286.0,247.0
3,8255,4284.0,147.0
3,8256,3542.0,116.0
2,8257,5356.0,350.0
2,8258,3775.0,222.0
1,8259,4281.0,147.0
3,8260,3541.0,147.0
3,8261,3535.0,98.0
2,8262,3771.0,116.0
3,8263,3770.0,139.0
2,8264,3875.0,350.0
3,8265,3811.0,98.0
3,8266,3535.0,116.0
2,8267,3535.0,147.0
3,8268,4276.0,139.0
3,8269,4273.0,147.0
3,8270,4271.0,147.0
3,8271,4058.0,147.0
2,8272,4268.0,116.0
1,8273,4268.0,98.0
1,8274,3535.0,139.0
3,8275,4038.0,98.0
1,8276,3766.0,116.0
3,8277,4268.0,137.0
1,8278,3766.0,156.0
1,8279,4265.0,147.0
3,8280,3951.0,98.0
2,8281,3766.0,222.0
3,8282,4265.0,116.0
3,8283,3535.0,147.0
3,8284,4265.0,137.0
2,8285,3535.0,175.0
3,8286,3535.0,137.0
2,8287,4265.0,137.0
0,8288,3532.0,137.0
2,8289,4260.0,137.0
2,8290,3766.0,156.0
2,8291,3766.0,137.0
3,8292,4260.0,247.0
2,8293,4260.0,137.0
3,8294,3532.0,274.0
2,8295,3521.0,147.0
3,8296,3764.0,185.0
2,8297,3763.0,350.0
3,8298,4260.0,147.0
2,8299,3491.0,124.0
1,8300,3763.0,222.0
1,8301,3491.0,98.0
1,8302,4256.0,147.0
1,8303,4049.0,147.0
1,8304,4253.0,266.0
3,8305,3763.0,98.0
3,8306,3763.0,147.0
3,8307,4251.0,147.0
2,8308,3763.0,147.0
3,8309,3486.0,222.0
3,8310,3763.0,229.0
2,8311,4037.0,116.0
1,8312,3763.0,156.0
3,8313,3762.0,104.0
1,8314,3485.0,92.0
1,8315,3761.0,92.0
2,8316,3478.0,137.0
2,8317,4250.0,147.0
2,8318,3760.0,350.0
3,8319,3474.0,92.0
1,8320,4250.0,107.0
3,8321,4063.0,137.0
2,8322,4034.0,147.0
3,8323,4250.0,147.0
1,8324,3463.0,137.0
3,8325,3759.0,147.0
2,8326,3459.0,124.0
0,8327,4030.0,187.0
3,8328,3455.0,147.0
3,8329,3747.0,185.0
3,8330,3745.0,147.0
2,8331,3451.0,185.0
3,8332,3450.0,92.0
3,8333,4248.0,175.0
2,8334,4243.0,147.0
3,8335,3450.0,92.0
2,8336,3740.0,222.0
2,8337,3735.0,124.0
2,8338,4242.0,147.0
3,8339,3450.0,137.0
3,8340,4240.0,350.0
3,8341,4226.0,147.0
3,8342,3435.0,147.0
3,8343,3734.0,147.0
3,8344,4225.0,147.0
1,8345,3435.0,222.0
2,8346,4225.0,350.0
3,8347,3731.0,185.0
1,8348,4224.0,93.0
1,8349,3433.0,147.0
1,8350,4021.0,147.0
3,8351,4216.0,116.0
1,8352,3726.0,147.0
1,8353,3723.0,137.0
3,8354,4216.0,372.0
3,8355,3421.0,116.0
2,8356,3722.0,266.0
1,8357,3417.0,350.0
2,8358,3417.0,137.0
3,8359,4021.0,147.0
3,8360,3718.0,185.0
3,8361,3717.0,147.0
2,8362,4020.0,222.0
3,8363,4216.0,137.0
3,8364,3714.0,187.0
3,8365,3417.0,147.0
3,8366,3417.0,147.0
1,8367,3415.0,350.0
3,8368,3797.0,116.0
3,8369,4213.0,92.0
3,8370,3714.0,266.0
3,8371,3408.0,137.0
3,8372,3714.0,147.0
2,8373,3393.0,147.0
3,8374,4213.0,137.0
1,8375,3713.0,229.0
2,8376,4213.0,156.0
3,8377,4213.0,147.0
3,8378,4205.0,92.0
2,8379,3710.0,222.0
